"","CodeYear","X","iso2c","code","year","country","trade","gdppc","education","competitiveness","urban","id","cocscore","Country","Year","Code","aca_pres","aca_year","aca_yrsince","foia_pres","foia_year","foia_yrssince"
"2262","SOM1997",3756,"SO","SOM",1997,"Somalia",NA,NA,NA,NA,32.147,NA,NA,"Somalia",1997,"SOM",0,2010,-13,0,0,NA
"2263","SOM1998",3757,"SO","SOM",1998,"Somalia",NA,NA,NA,NA,32.511,392,-1.781597853,"Somalia",1998,"SOM",0,2010,-12,0,0,NA
"2264","SOM1999",3758,"SO","SOM",1999,"Somalia",NA,NA,NA,NA,32.878,NA,NA,"Somalia",1999,"SOM",0,2010,-11,0,0,NA
"2265","SOM2000",3759,"SO","SOM",2000,"Somalia",NA,NA,NA,NA,33.247,608,-1.784258246,"Somalia",2000,"SOM",0,2010,-10,0,0,NA
"2266","SOM2001",3760,"SO","SOM",2001,"Somalia",NA,NA,NA,NA,33.617,NA,NA,"Somalia",2001,"SOM",0,2010,-9,0,0,NA
"2267","SOM2002",3761,"SO","SOM",2002,"Somalia",NA,NA,NA,NA,33.99,824,-1.167219043,"Somalia",2002,"SOM",0,2010,-8,0,0,NA
"2268","SOM2003",3762,"SO","SOM",2003,"Somalia",NA,NA,NA,NA,34.371,1040,-1.799359083,"Somalia",2003,"SOM",0,2010,-7,0,0,NA
"2269","SOM2004",3763,"SO","SOM",2004,"Somalia",NA,NA,NA,NA,34.76,1256,-1.783972859,"Somalia",2004,"SOM",0,2010,-6,0,0,NA
"2270","SOM2005",3764,"SO","SOM",2005,"Somalia",NA,NA,NA,NA,35.156,1472,-1.678744435,"Somalia",2005,"SOM",0,2010,-5,0,0,NA
"2271","SOM2006",3765,"SO","SOM",2006,"Somalia",NA,NA,NA,NA,35.561,1688,-1.843490362,"Somalia",2006,"SOM",0,2010,-4,0,0,NA
"2272","SOM2007",3766,"SO","SOM",2007,"Somalia",NA,NA,7.35304,NA,35.974,1904,-1.896752834,"Somalia",2007,"SOM",0,2010,-3,0,0,NA
"2273","SOM2008",3767,"SO","SOM",2008,"Somalia",NA,NA,NA,NA,36.394,2120,-1.92404592,"Somalia",2008,"SOM",0,2010,-2,0,0,NA
"2274","SOM2009",3768,"SO","SOM",2009,"Somalia",NA,NA,NA,NA,36.823,2336,-1.722720027,"Somalia",2009,"SOM",0,2010,-1,0,0,NA
"2275","SOM2010",3769,"SO","SOM",2010,"Somalia",NA,NA,NA,NA,37.259,2552,-1.738751292,"Somalia",2010,"SOM",1,2010,0,0,0,NA
"2276","SRB1996",3413,"RS","SRB",1996,"Serbia",42.08120582,55979082843,NA,NA,52.114,169,-1.028809786,"Serbia",1996,"SRB",0,2001,-5,0,2004,-8
"2277","SRB1997",3414,"RS","SRB",1997,"Serbia",45.54739014,60001086375,NA,NA,52.382,NA,NA,"Serbia",1997,"SRB",0,2001,-4,0,2004,-7
"2278","SRB1998",3415,"RS","SRB",1998,"Serbia",51.52844714,61459386758,NA,NA,52.651,385,-1.083340526,"Serbia",1998,"SRB",0,2001,-3,0,2004,-6
"2279","SRB1999",3416,"RS","SRB",1999,"Serbia",30.11727178,53994168628,94.18086,NA,52.919,NA,NA,"Serbia",1999,"SRB",0,2001,-2,0,2004,-5
"2280","SRB2000",3417,"RS","SRB",2000,"Serbia",24.17032702,58183689238,91.18826,NA,53.188,601,-1.122743249,"Serbia",2000,"SRB",0,2001,-1,0,2004,-4
"2281","SRB2001",3418,"RS","SRB",2001,"Serbia",60.18719069,61088634455,89.75031,NA,53.456,NA,NA,"Serbia",2001,"SRB",1,2001,0,0,2004,-3
"2282","SRB2002",3419,"RS","SRB",2002,"Serbia",59.37054658,65435572228,88.70988,NA,53.724,817,-0.913486183,"Serbia",2002,"SRB",1,2001,1,0,2004,-2
"2283","SRB2003",3420,"RS","SRB",2003,"Serbia",61.51305566,68324823684,88.29438,NA,53.992,1033,-0.46931237,"Serbia",2003,"SRB",1,2001,2,0,2004,-1
"2284","SRB2004",3421,"RS","SRB",2004,"Serbia",74.85271607,74505837783,88.16814,NA,54.259,1249,-0.475555062,"Serbia",2004,"SRB",1,2001,3,1,2004,0
"2285","SRB2005",3422,"RS","SRB",2005,"Serbia",74.28007267,78633779317,88.59041,279,54.526,1465,-0.382306248,"Serbia",2005,"SRB",1,2001,4,1,2004,1
"2286","SRB2006",3423,"RS","SRB",2006,"Serbia",80.86558663,82490254173,88.95658,279,54.793,1681,-0.281142771,"Serbia",2006,"SRB",1,2001,5,1,2004,2
"2287","SRB2007",3424,"RS","SRB",2007,"Serbia",81.02716544,87347907329,89.50074,279,55.06,1897,-0.346989721,"Serbia",2007,"SRB",1,2001,6,1,2004,3
"2288","SRB2008",3425,"RS","SRB",2008,"Serbia",83.25586762,92035592993,90.46381,279,55.11,2113,-0.302950442,"Serbia",2008,"SRB",1,2001,7,1,2004,4
"2289","SRB2009",3426,"RS","SRB",2009,"Serbia",69.59133129,89167789969,91.48446,279,55.159,2329,-0.308614254,"Serbia",2009,"SRB",1,2001,8,1,2004,5
"2290","SRB2010",3427,"RS","SRB",2010,"Serbia",80.85400212,89688956163,91.42763,279,55.208,2545,-0.286680073,"Serbia",2010,"SRB",1,2001,9,1,2004,6
"2291","STP1996",3812,"ST","STP",1996,"Sao Tome and Principe",NA,NA,NA,NA,49.592,166,-0.014623114,"Sao Tome and Principe",1996,"STP",NA,NA,NA,0,0,NA
"2292","STP1997",3813,"ST","STP",1997,"Sao Tome and Principe",NA,NA,NA,NA,50.55,NA,NA,"Sao Tome and Principe",1997,"STP",NA,NA,NA,0,0,NA
"2293","STP1998",3814,"ST","STP",1998,"Sao Tome and Principe",NA,NA,NA,NA,51.509,382,-0.516434729,"Sao Tome and Principe",1998,"STP",NA,NA,NA,0,0,NA
"2294","STP1999",3815,"ST","STP",1999,"Sao Tome and Principe",NA,NA,NA,NA,52.467,NA,NA,"Sao Tome and Principe",1999,"STP",NA,NA,NA,0,0,NA
"2295","STP2000",3816,"ST","STP",2000,"Sao Tome and Principe",NA,285298767.6,NA,NA,53.424,598,-0.080247082,"Sao Tome and Principe",2000,"STP",NA,NA,NA,0,0,NA
"2296","STP2001",3817,"ST","STP",2001,"Sao Tome and Principe",NA,294399608.1,NA,NA,54.377,NA,NA,"Sao Tome and Principe",2001,"STP",NA,NA,NA,0,0,NA
"2297","STP2002",3818,"ST","STP",2002,"Sao Tome and Principe",NA,301397126.1,NA,NA,55.327,814,-0.31795907,"Sao Tome and Principe",2002,"STP",NA,NA,NA,0,0,NA
"2298","STP2003",3819,"ST","STP",2003,"Sao Tome and Principe",NA,321209383.9,37.48335,NA,56.25,1030,-0.606583834,"Sao Tome and Principe",2003,"STP",NA,NA,NA,0,0,NA
"2299","STP2004",3820,"ST","STP",2004,"Sao Tome and Principe",NA,333518856.9,40.10915,NA,57.144,1246,-0.60205394,"Sao Tome and Principe",2004,"STP",NA,NA,NA,0,0,NA
"2300","STP2005",3821,"ST","STP",2005,"Sao Tome and Principe",NA,357177919,43.17042,424,58.01,1462,-0.860092759,"Sao Tome and Principe",2005,"STP",NA,NA,NA,0,0,NA
"2301","STP2006",3822,"ST","STP",2006,"Sao Tome and Principe",NA,389736995.6,NA,424,58.847,1678,-0.538795769,"Sao Tome and Principe",2006,"STP",NA,NA,NA,0,0,NA
"2302","STP2007",3823,"ST","STP",2007,"Sao Tome and Principe",NA,402417497.6,48.80391,424,59.655,1894,-0.477900296,"Sao Tome and Principe",2007,"STP",NA,NA,NA,0,0,NA
"2303","STP2008",3824,"ST","STP",2008,"Sao Tome and Principe",NA,435360085.4,46.13801,424,60.434,2110,-0.449491233,"Sao Tome and Principe",2008,"STP",NA,NA,NA,0,0,NA
"2304","STP2009",3825,"ST","STP",2009,"Sao Tome and Principe",NA,452843366.6,52.07474,424,61.185,2326,-0.391897827,"Sao Tome and Principe",2009,"STP",NA,NA,NA,0,0,NA
"2305","STP2010",3826,"ST","STP",2010,"Sao Tome and Principe",NA,473130925.7,52.9637,424,61.907,2542,-0.434616536,"Sao Tome and Principe",2010,"STP",NA,NA,NA,0,0,NA
"2306","SUR1996",3774,"SR","SUR",1996,"Suriname",54.10981331,4345463208,NA,NA,66.15,185,-0.110302612,"Suriname",1996,"SUR",0,0,NA,0,0,NA
"2307","SUR1997",3775,"SR","SUR",1997,"Suriname",59.98582735,4594740351,NA,NA,66.223,NA,NA,"Suriname",1997,"SUR",0,0,NA,0,0,NA
"2308","SUR1998",3776,"SR","SUR",1998,"Suriname",83.59510582,4666611337,NA,NA,66.297,401,-0.010256445,"Suriname",1998,"SUR",0,0,NA,0,0,NA
"2309","SUR1999",3777,"SR","SUR",1999,"Suriname",60.86613997,4625962463,NA,NA,66.371,NA,NA,"Suriname",1999,"SUR",0,0,NA,0,0,NA
"2310","SUR2000",3778,"SR","SUR",2000,"Suriname",52.92777948,4622785018,NA,NA,66.444,617,0.387102693,"Suriname",2000,"SUR",0,0,NA,0,0,NA
"2311","SUR2001",3779,"SR","SUR",2001,"Suriname",77.99854466,4833263999,70.79649,NA,66.517,NA,NA,"Suriname",2001,"SUR",0,0,NA,0,0,NA
"2312","SUR2002",3780,"SR","SUR",2002,"Suriname",58.37956472,5041091664,70.17722,NA,66.591,833,0.123392902,"Suriname",2002,"SUR",0,0,NA,0,0,NA
"2313","SUR2003",3781,"SR","SUR",2003,"Suriname",65.29923502,5344069063,NA,NA,66.664,1049,0.180390105,"Suriname",2003,"SUR",0,0,NA,0,0,NA
"2314","SUR2004",3782,"SR","SUR",2004,"Suriname",74.22098632,5838717804,NA,NA,66.737,1265,0.172443524,"Suriname",2004,"SUR",0,0,NA,0,0,NA
"2315","SUR2005",3783,"SR","SUR",2005,"Suriname",75.57883673,6105588950,68.20286,199,66.682,1481,0.163805455,"Suriname",2005,"SUR",0,0,NA,0,0,NA
"2316","SUR2006",3784,"SR","SUR",2006,"Suriname",NA,6340174068,72.12874,199,66.615,1697,-0.235694081,"Suriname",2006,"SUR",0,0,NA,0,0,NA
"2317","SUR2007",3785,"SR","SUR",2007,"Suriname",NA,6664251292,74.08482,199,66.547,1913,-0.097181253,"Suriname",2007,"SUR",0,0,NA,0,0,NA
"2318","SUR2008",3786,"SR","SUR",2008,"Suriname",NA,6940378315,76.28451,199,66.479,2129,-0.070718601,"Suriname",2008,"SUR",0,0,NA,0,0,NA
"2319","SUR2009",3787,"SR","SUR",2009,"Suriname",NA,7149540401,75.06955,199,66.412,2345,-0.364503801,"Suriname",2009,"SUR",0,0,NA,0,0,NA
"2320","SUR2010",3788,"SR","SUR",2010,"Suriname",NA,7518260917,NA,199,66.344,2561,-0.430777788,"Suriname",2010,"SUR",0,0,NA,0,0,NA
"2321","SVK1996",3679,"SK","SVK",1996,"Slovakia",115.2232764,73709135891,91.11767,NA,56.476,173,0.356017828,"Slovakia",1996,"SVK",0,2004,-8,0,2001,-5
"2322","SVK1997",3680,"SK","SVK",1997,"Slovakia",119.5408438,78181469165,91.59387,NA,56.416,NA,NA,"Slovakia",1997,"SVK",0,2004,-7,0,2001,-4
"2323","SVK1998",3681,"SK","SVK",1998,"Slovakia",103.9221944,81317964404,84.25428,NA,56.355,389,0.252971649,"Slovakia",1998,"SVK",0,2004,-6,0,2001,-3
"2324","SVK1999",3682,"SK","SVK",1999,"Slovakia",99.35648551,81151204465,84.79765,NA,56.294,NA,NA,"Slovakia",1999,"SVK",0,2004,-5,0,2001,-2
"2325","SVK2000",3683,"SK","SVK",2000,"Slovakia",110.6994317,82133277039,85.87769,NA,56.233,605,0.148484707,"Slovakia",2000,"SVK",0,2004,-4,0,2001,-1
"2326","SVK2001",3684,"SK","SVK",2001,"Slovakia",123.6156401,84857199147,86.32441,NA,56.163,NA,NA,"Slovakia",2001,"SVK",0,2004,-3,1,2001,0
"2327","SVK2002",3685,"SK","SVK",2002,"Slovakia",122.1961348,88695112621,88.27957,NA,56.013,821,-0.099558577,"Slovakia",2002,"SVK",0,2004,-2,1,2001,1
"2328","SVK2003",3686,"SK","SVK",2003,"Slovakia",126.2829945,93501250039,90.46933,NA,55.863,1037,0.306571901,"Slovakia",2003,"SVK",0,2004,-1,1,2001,2
"2329","SVK2004",3687,"SK","SVK",2004,"Slovakia",140.1618237,98418329416,92.99198,NA,55.713,1253,0.385170072,"Slovakia",2004,"SVK",1,2004,0,1,2001,3
"2330","SVK2005",3688,"SK","SVK",2005,"Slovakia",149.1659708,1.05e+11,93.71649,325,55.563,1469,0.492573738,"Slovakia",2005,"SVK",1,2004,1,1,2001,4
"2331","SVK2006",3689,"SK","SVK",2006,"Slovakia",166.5211561,1.14e+11,93.10498,325,55.412,1685,0.395104319,"Slovakia",2006,"SVK",1,2004,2,1,2001,5
"2332","SVK2007",3690,"SK","SVK",2007,"Slovakia",168.1224672,1.26e+11,92.67738,325,55.261,1901,0.303801775,"Slovakia",2007,"SVK",1,2004,3,1,2001,6
"2333","SVK2008",3691,"SK","SVK",2008,"Slovakia",163.3241083,1.33e+11,92.0394,325,55.111,2117,0.303392261,"Slovakia",2008,"SVK",1,2004,4,1,2001,7
"2334","SVK2009",3692,"SK","SVK",2009,"Slovakia",137.1396933,1.26e+11,91.98378,257,54.96,2333,0.228056535,"Slovakia",2009,"SVK",1,2004,5,1,2001,8
"2335","SVK2010",3693,"SK","SVK",2010,"Slovakia",154.5579482,1.32e+11,92.64296,257,54.685,2549,0.235290959,"Slovakia",2010,"SVK",1,2004,6,1,2001,9
"2336","SVN1996",3660,"SI","SVN",1996,"Slovenia",93.62771927,37581188645,90.12041,NA,50.643,174,1.315201402,"Slovenia",1996,"SVN",0,2004,-8,0,2003,-7
"2337","SVN1997",3661,"SI","SVN",1997,"Slovenia",96.32601758,39503241362,91.79394,NA,50.671,NA,NA,"Slovenia",1997,"SVN",0,2004,-7,0,2003,-6
"2338","SVN1998",3662,"SI","SVN",1998,"Slovenia",96.77506218,40801165154,92.6981,NA,50.698,390,1.298405647,"Slovenia",1998,"SVN",0,2004,-6,0,2003,-5
"2339","SVN1999",3663,"SI","SVN",1999,"Slovenia",92.62909085,42953163484,99.37045,NA,50.725,NA,NA,"Slovenia",1999,"SVN",0,2004,-5,0,2003,-4
"2340","SVN2000",3664,"SI","SVN",2000,"Slovenia",103.6791403,44738057348,100.93279,NA,50.752,606,0.76684016,"Slovenia",2000,"SVN",0,2004,-4,0,2003,-3
"2341","SVN2001",3665,"SI","SVN",2001,"Slovenia",104.53866,46057541549,106.59296,NA,50.78,NA,NA,"Slovenia",2001,"SVN",0,2004,-3,0,2003,-2
"2342","SVN2002",3666,"SI","SVN",2002,"Slovenia",103.3271683,47824452364,107.50475,NA,50.777,822,0.721856892,"Slovenia",2002,"SVN",0,2004,-2,0,2003,-1
"2343","SVN2003",3667,"SI","SVN",2003,"Slovenia",102.108464,49183672527,109.02245,NA,50.685,1038,0.864608526,"Slovenia",2003,"SVN",0,2004,-1,1,2003,0
"2344","SVN2004",3668,"SI","SVN",2004,"Slovenia",111.3770973,51324040428,97.15493,NA,50.593,1254,1.019465566,"Slovenia",2004,"SVN",1,2004,0,1,2003,1
"2345","SVN2005",3669,"SI","SVN",2005,"Slovenia",119.797479,53378535657,97.12325,260,50.501,1470,0.891629338,"Slovenia",2005,"SVN",1,2004,1,1,2003,2
"2346","SVN2006",3670,"SI","SVN",2006,"Slovenia",129.438625,56397634605,96.83547,246,50.409,1686,1.02176559,"Slovenia",2006,"SVN",1,2004,2,1,2003,3
"2347","SVN2007",3671,"SI","SVN",2007,"Slovenia",136.4919626,60312549298,98.25645,246,50.317,1902,0.98072046,"Slovenia",2007,"SVN",1,2004,3,1,2003,4
"2348","SVN2008",3672,"SI","SVN",2008,"Slovenia",134.1443575,62302956853,98.10135,246,50.224,2118,0.911166608,"Slovenia",2008,"SVN",1,2004,4,1,2003,5
"2349","SVN2009",3673,"SI","SVN",2009,"Slovenia",112.6165315,57445014893,97.79404,246,50.133,2334,1.023536921,"Slovenia",2009,"SVN",1,2004,5,1,2003,6
"2350","SVN2010",3674,"SI","SVN",2010,"Slovenia",127.1413254,58156043175,97.85898,245,50.04,2550,0.853835344,"Slovenia",2010,"SVN",1,2004,6,1,2003,7
"2351","SWE1996",3622,"SE","SWE",1996,"Sweden",67.48877473,2.78e+11,135.2424,NA,83.914,187,2.305541515,"Sweden",1996,"SWE",0,2003,-7,1,1766,230
"2352","SWE1997",3623,"SE","SWE",1997,"Sweden",73.15428763,2.86e+11,139.22194,NA,83.942,NA,NA,"Sweden",1997,"SWE",0,2003,-6,1,1766,231
"2353","SWE1998",3624,"SE","SWE",1998,"Sweden",75.74384605,2.98e+11,155.77634,NA,83.97,403,2.331792116,"Sweden",1998,"SWE",0,2003,-5,1,1766,232
"2354","SWE1999",3625,"SE","SWE",1999,"Sweden",76.0093822,3.12e+11,156.60577,NA,83.998,NA,NA,"Sweden",1999,"SWE",0,2003,-4,1,1766,233
"2355","SWE2000",3626,"SE","SWE",2000,"Sweden",82.32740621,3.27e+11,151.90775,NA,84.026,619,2.404429197,"Sweden",2000,"SWE",0,2003,-3,1,1766,234
"2356","SWE2001",3627,"SE","SWE",2001,"Sweden",81.27620423,3.32e+11,147.68935,NA,84.071,NA,NA,"Sweden",2001,"SWE",0,2003,-2,1,1766,235
"2357","SWE2002",3628,"SE","SWE",2002,"Sweden",77.86356229,3.39e+11,143.9688,NA,84.133,835,2.298100471,"Sweden",2002,"SWE",0,2003,-1,1,1766,236
"2358","SWE2003",3629,"SE","SWE",2003,"Sweden",76.14812773,3.47e+11,137.0636,NA,84.196,1051,2.228803396,"Sweden",2003,"SWE",1,2003,0,1,1766,237
"2359","SWE2004",3630,"SE","SWE",2004,"Sweden",79.29382574,3.62e+11,103.3312,NA,84.258,1267,2.195165157,"Sweden",2004,"SWE",1,2003,1,1,1766,238
"2360","SWE2005",3631,"SE","SWE",2005,"Sweden",84.57396972,3.72e+11,104.11052,122,84.319,1483,2.014419079,"Sweden",2005,"SWE",1,2003,2,1,1766,239
"2361","SWE2006",3632,"SE","SWE",2006,"Sweden",88.78948308,3.89e+11,103.63069,122,84.43,1699,2.201426268,"Sweden",2006,"SWE",1,2003,3,1,1766,240
"2362","SWE2007",3633,"SE","SWE",2007,"Sweden",89.53977992,4.03e+11,102.63951,122,84.588,1915,2.243807077,"Sweden",2007,"SWE",1,2003,4,1,1766,241
"2363","SWE2008",3634,"SE","SWE",2008,"Sweden",93.35913135,4e+11,101.59046,122,84.746,2131,2.226728439,"Sweden",2008,"SWE",1,2003,5,1,1766,242
"2364","SWE2009",3635,"SE","SWE",2009,"Sweden",83.14330294,3.8e+11,99.69329,122,84.902,2347,2.290828705,"Sweden",2009,"SWE",1,2003,6,1,1766,243
"2365","SWE2010",3636,"SE","SWE",2010,"Sweden",86.90284699,4.02e+11,98.19066,122,85.056,2563,2.318969011,"Sweden",2010,"SWE",1,2003,7,1,1766,244
"2366","SWZ1996",3888,"SZ","SWZ",1996,"Swaziland",139.987222,6577951434,47.33687,NA,23.076,186,-0.014623114,"Swaziland",1996,"SWZ",NA,NA,NA,0,0,NA
"2367","SWZ1997",3889,"SZ","SWZ",1997,"Swaziland",137.502563,6782052460,NA,NA,23.081,NA,NA,"Swaziland",1997,"SWZ",NA,NA,NA,0,0,NA
"2368","SWZ1998",3890,"SZ","SWZ",1998,"Swaziland",151.9504921,6958659796,45.78504,NA,22.949,402,-0.017277481,"Swaziland",1998,"SWZ",NA,NA,NA,0,0,NA
"2369","SWZ1999",3891,"SZ","SWZ",1999,"Swaziland",146.2665447,7164001139,44.48612,NA,22.817,NA,NA,"Swaziland",1999,"SWZ",NA,NA,NA,0,0,NA
"2370","SWZ2000",3892,"SZ","SWZ",2000,"Swaziland",162.3414539,7290100017,41.9204,NA,22.686,618,-0.253376335,"Swaziland",2000,"SWZ",NA,NA,NA,0,0,NA
"2371","SWZ2001",3893,"SZ","SWZ",2001,"Swaziland",183.9187025,7374510469,42.02899,NA,22.555,NA,NA,"Swaziland",2001,"SWZ",NA,NA,NA,0,0,NA
"2372","SWZ2002",3894,"SZ","SWZ",2002,"Swaziland",196.741371,7505570615,42.11219,NA,22.425,834,-0.31795907,"Swaziland",2002,"SWZ",NA,NA,NA,0,0,NA
"2373","SWZ2003",3895,"SZ","SWZ",2003,"Swaziland",202.8498702,7673702452,41.41443,NA,22.296,1050,-0.549791515,"Swaziland",2003,"SWZ",NA,NA,NA,0,0,NA
"2374","SWZ2004",3896,"SZ","SWZ",2004,"Swaziland",172.3990177,7896752763,44.7565,NA,22.166,1266,-0.576904058,"Swaziland",2004,"SWZ",NA,NA,NA,0,0,NA
"2375","SWZ2005",3897,"SZ","SWZ",2005,"Swaziland",178.257774,8091275787,46.62029,104,22.038,1482,-0.478626668,"Swaziland",2005,"SWZ",NA,NA,NA,0,0,NA
"2376","SWZ2006",3898,"SZ","SWZ",2006,"Swaziland",155.6251879,8358495159,50.33873,104,21.91,1698,-0.290178031,"Swaziland",2006,"SWZ",NA,NA,NA,0,0,NA
"2377","SWZ2007",3899,"SZ","SWZ",2007,"Swaziland",152.6295241,8651347745,53.98738,104,21.783,1914,-0.240784541,"Swaziland",2007,"SWZ",NA,NA,NA,0,0,NA
"2378","SWZ2008",3900,"SZ","SWZ",2008,"Swaziland",128.041047,8856689088,NA,104,21.67,2130,-0.176613495,"Swaziland",2008,"SWZ",NA,NA,NA,0,0,NA
"2379","SWZ2009",3901,"SZ","SWZ",2009,"Swaziland",134.9577814,8967428710,53.99372,104,21.574,2346,-0.196211517,"Swaziland",2009,"SWZ",NA,NA,NA,0,0,NA
"2380","SWZ2010",3902,"SZ","SWZ",2010,"Swaziland",133.4361434,9118154768,57.97358,104,21.492,2562,-0.167340666,"Swaziland",2010,"SWZ",NA,NA,NA,0,0,NA
"2381","SYC1996",3584,"SC","SYC",1996,"Seychelles",103.0037197,1192788201,114.36652,NA,49.613,170,0.901485145,"Seychelles",1996,"SYC",NA,NA,NA,0,0,NA
"2382","SYC1997",3585,"SC","SYC",1997,"Seychelles",80.58965932,1335464229,NA,NA,49.72,NA,NA,"Seychelles",1997,"SYC",NA,NA,NA,0,0,NA
"2383","SYC1998",3586,"SC","SYC",1998,"Seychelles",83.06578577,1447688610,99.56586,NA,49.84,386,0.22313717,"Seychelles",1998,"SYC",NA,NA,NA,0,0,NA
"2384","SYC1999",3587,"SC","SYC",1999,"Seychelles",92.905297,1474789436,73.72573,NA,49.973,NA,NA,"Seychelles",1999,"SYC",NA,NA,NA,0,0,NA
"2385","SYC2000",3588,"SC","SYC",2000,"Seychelles",157.3776706,1497122745,72.86808,NA,50.12,602,0.464429259,"Seychelles",2000,"SYC",NA,NA,NA,0,0,NA
"2386","SYC2001",3589,"SC","SYC",2001,"Seychelles",187.3914456,1463120651,71.22424,NA,50.28,NA,NA,"Seychelles",2001,"SYC",NA,NA,NA,0,0,NA
"2387","SYC2002",3590,"SC","SYC",2002,"Seychelles",163.2507639,1480865836,70.65728,NA,50.454,818,0.306774378,"Seychelles",2002,"SYC",NA,NA,NA,0,0,NA
"2388","SYC2003",3591,"SC","SYC",2003,"Seychelles",175.4011807,1393685375,74.96775,NA,50.641,1034,0.327270746,"Seychelles",2003,"SYC",NA,NA,NA,0,0,NA
"2389","SYC2004",3592,"SC","SYC",2004,"Seychelles",155.5732546,1353959020,74.97175,NA,50.841,1250,0.202042758,"Seychelles",2004,"SYC",NA,NA,NA,0,0,NA
"2390","SYC2005",3593,"SC","SYC",2005,"Seychelles",178.3084397,1475893339,81.79544,76,51.055,1466,0.142946839,"Seychelles",2005,"SYC",NA,NA,NA,0,0,NA
"2391","SYC2006",3594,"SC","SYC",2006,"Seychelles",184.897604,1614717754,NA,76,51.282,1682,0.092880122,"Seychelles",2006,"SYC",NA,NA,NA,0,0,NA
"2392","SYC2007",3595,"SC","SYC",2007,"Seychelles",182.4266466,1782933833,78.48693,76,51.522,1898,0.188696682,"Seychelles",2007,"SYC",NA,NA,NA,0,0,NA
"2393","SYC2008",3596,"SC","SYC",2008,"Seychelles",213.5155549,1744769864,75.65267,76,51.775,2114,0.245717019,"Seychelles",2008,"SYC",NA,NA,NA,0,0,NA
"2394","SYC2009",3597,"SC","SYC",2009,"Seychelles",225.0152674,1725452104,75.5236,76,52.041,2330,0.313525021,"Seychelles",2009,"SYC",NA,NA,NA,0,0,NA
"2395","SYC2010",3598,"SC","SYC",2010,"Seychelles",201.873576,1828037666,74.1315,76,52.319,2546,0.292838246,"Seychelles",2010,"SYC",NA,NA,NA,0,0,NA
"2396","SYR1996",3869,"SY","SYR",1996,"Syria",69.91417906,NA,42.02901,NA,50.473,189,-0.775768638,"Syria",1996,"SYR",0,0,NA,0,0,NA
"2397","SYR1997",3870,"SY","SYR",1997,"Syria",66.22297638,NA,41.90184,NA,50.841,NA,NA,"Syria",1997,"SYR",0,0,NA,0,0,NA
"2398","SYR1998",3871,"SY","SYR",1998,"Syria",61.42484483,NA,42.76682,NA,51.21,405,-0.858895898,"Syria",1998,"SYR",0,0,NA,0,0,NA
"2399","SYR1999",3872,"SY","SYR",1999,"Syria",64.30840492,NA,43.13544,NA,51.578,NA,NA,"Syria",1999,"SYR",0,0,NA,0,0,NA
"2400","SYR2000",3873,"SY","SYR",2000,"Syria",63.97143408,NA,43.98996,NA,51.947,621,-0.902192533,"Syria",2000,"SYR",0,0,NA,0,0,NA
"2401","SYR2001",3874,"SY","SYR",2001,"Syria",64.61333189,NA,45.58895,NA,52.314,NA,NA,"Syria",2001,"SYR",0,0,NA,0,0,NA
"2402","SYR2002",3875,"SY","SYR",2002,"Syria",68.61387864,NA,47.41436,NA,52.682,837,-0.241185367,"Syria",2002,"SYR",0,0,NA,0,0,NA
"2403","SYR2003",3876,"SY","SYR",2003,"Syria",62.03909463,NA,62.98359,NA,53.049,1053,-0.687473297,"Syria",2003,"SYR",0,0,NA,0,0,NA
"2404","SYR2004",3877,"SY","SYR",2004,"Syria",79.86628673,NA,66.45336,NA,53.417,1269,-0.712592244,"Syria",2004,"SYR",0,0,NA,0,0,NA
"2405","SYR2005",3878,"SY","SYR",2005,"Syria",82.01251781,NA,69.97217,336,53.783,1485,-0.706684887,"Syria",2005,"SYR",0,0,NA,0,0,NA
"2406","SYR2006",3879,"SY","SYR",2006,"Syria",78.22786803,NA,71.10704,336,54.154,1701,-0.987696767,"Syria",2006,"SYR",0,0,NA,0,0,NA
"2407","SYR2007",3880,"SY","SYR",2007,"Syria",76.47647598,NA,72.13781,336,54.529,1917,-1.006293535,"Syria",2007,"SYR",0,0,NA,0,0,NA
"2408","SYR2008",3881,"SY","SYR",2008,"Syria",NA,NA,72.57159,336,54.908,2133,-1.080098748,"Syria",2008,"SYR",0,0,NA,0,0,NA
"2409","SYR2009",3882,"SY","SYR",2009,"Syria",NA,NA,72.00055,336,55.29,2349,-1.067757487,"Syria",2009,"SYR",0,0,NA,0,0,NA
"2410","SYR2010",3883,"SY","SYR",2010,"Syria",NA,NA,72.857,336,55.677,2565,-1.081988096,"Syria",2010,"SYR",0,0,NA,0,0,NA
"2411","TCD1996",3926,"TD","TCD",1996,"Chad",46.61003319,7448536790,8.4643,NA,21.506,40,-0.930731416,"Chad",1996,"TCD",0,0,NA,0,0,NA
"2412","TCD1997",3927,"TD","TCD",1997,"Chad",49.31310114,7869631798,8.7685,NA,21.538,NA,NA,"Chad",1997,"TCD",0,0,NA,0,0,NA
"2413","TCD1998",3928,"TD","TCD",1998,"Chad",48.0589829,8416695541,9.57397,NA,21.571,256,-0.941718161,"Chad",1998,"TCD",0,0,NA,0,0,NA
"2414","TCD1999",3929,"TD","TCD",1999,"Chad",50.50786776,8359222117,10.07235,NA,21.604,NA,NA,"Chad",1999,"TCD",0,0,NA,0,0,NA
